Record ID,Date,Time,First Response Time (seconds),Call Handle Time (minutes),First Call Resolution (FCR) (Yes/No),Quality of Recent Support (Rating),Average Wait Time (seconds),Customer Satisfaction & Recommendations (Rating),Agent ID/Name,Customer Retention (Yes/No),Fully Burdened Cost per call,Revenue per Call ($),Customer ID,Customer Inquiry Topic,Product Discussed,Customer Revenue ($),Second_Time_Resolution,Repeat
8307,11/22/2023,21:26:03,91,58.25,No,2,23,1,Agent 36,No,79.23,365.62,Cust905,Data Security,Headphones,8381.54,,No
8308,11/23/2023,07:12:26,87,53.5,Yes,1,231,3,Agent 44,No,199.78,101.12,Cust8863,Account Management,Smartphone,5916.93,,No
8309,10/25/2023,16:48:24,21,35.84,No,3,223,3,Agent 3,No,96.86,131.87,Cust4631,Shipping Status,Laptop,8711.74,10/28/2023 13:07:14,No
8310,11/10/2023,08:38:25,53,6.22,No,4,249,5,Agent 27,No,41.79,452.68,Cust3812,Product Feedback,Laptop,2622.4,11/10/2023 15:05:54,Yes
8311,11/4/2023,17:48:14,5,30.95,Yes,2,285,1,Agent 19,No,115.55,33.32,Cust6696,Technical Support,Router,6041.55,,No
8312,11/10/2023,07:25:32,80,22.17,Yes,3,209,4,Agent 27,No,78.49,376.43,Cust7948,Product Feedback,Smartwatch,3139.98,11/21/2023 22:35:34,No
8313,11/7/2023,12:38:34,57,59.77,Yes,5,76,1,Agent 49,Yes,106.01,343.37,Cust7043,Billing Inquiry,Speaker,3773.09,,No
8314,11/21/2023,19:47:42,77,4.56,Yes,4,293,4,Agent 32,Yes,99.57,262.94,Cust6133,Product Setup,Camera,9370.72,,No
8315,11/14/2023,23:01:48,12,5.09,No,4,122,4,Agent 49,No,152.86,440.23,Cust9358,Promotions & Offers,Charger,8084.64,12/04/2023 00:45:51,No
8316,11/7/2023,12:13:22,66,43.69,No,4,132,5,Agent 47,No,26.55,303.44,Cust4571,Account Management,Tablet,4445.85,11/11/2023 05:56:05,No
8317,11/25/2023,12:38:07,54,21.37,Yes,2,70,3,Agent 47,No,42.47,117.96,Cust4432,Shipping Status,Headphones,3705.65,,No
8318,11/23/2023,04:28:25,26,40.24,Yes,1,299,1,Agent 36,No,87.09,419.06,Cust468,Return & Refund,Smartphone,3246.95,,No
8319,10/22/2023,16:31:37,61,10.28,No,5,216,1,Agent 45,No,80.13,204.75,Cust4949,Account Management,Charger,5692.67,10/25/2023 05:53:18,No
8320,11/11/2023,02:13:12,61,26.75,Yes,2,191,1,Agent 5,No,125.65,389.32,Cust8383,Shipping Status,Tablet,2123.8,11/11/2023 08:34:32,Yes
8321,11/23/2023,01:41:42,11,26.96,Yes,4,69,5,Agent 24,No,105.34,235.73,Cust2793,Product Feedback,Tablet,1256.18,,No
8322,11/19/2023,10:41:31,20,1.2,Yes,5,226,3,Agent 6,No,130.83,135.11,Cust6075,Data Security,Charger,6223.03,,No
8323,11/21/2023,09:38:52,105,19.49,Yes,3,22,1,Agent 6,Yes,135.41,497.98,Cust7991,Technical Support,Tablet,624.61,,No
8324,11/10/2023,07:56:26,75,4.39,No,1,230,2,Agent 47,Yes,46.9,240.1,Cust2136,Account Management,Speaker,4962.95,,No
8325,10/19/2023,19:54:15,37,32.71,Yes,5,129,3,Agent 3,No,176.15,221.85,Cust28,Account Management,Charger,3949.99,,No
8326,10/17/2023,09:23:09,115,25.89,No,4,181,5,Agent 49,No,50.41,10.98,Cust2727,Product Feedback,Headphones,786.54,10/17/2023 10:42:42,Yes
8327,10/28/2023,18:04:05,23,35.28,No,3,113,3,Agent 21,No,180.5,113.26,Cust383,Data Security,Laptop,4815.69,11/02/2023 14:58:41,No
8328,11/10/2023,07:34:09,12,11.6,No,2,69,4,Agent 17,No,162.77,325.14,Cust7323,Technical Support,Smartphone,5130.51,11/10/2023 15:17:05,Yes
8329,11/22/2023,15:45:56,33,54.45,Yes,3,139,5,Agent 46,No,170.6,73.05,Cust3198,Warranty Claim,Camera,4001.97,,No
8330,11/1/2023,10:46:56,36,24.81,No,3,287,2,Agent 30,No,159.96,244.29,Cust8043,Return & Refund,Tablet,680.16,11/01/2023 19:39:04,Yes
8331,11/10/2023,17:37:26,106,6.78,Yes,5,74,4,Agent 47,No,56.06,382.85,Cust7518,Account Management,Smartphone,3015.09,,No
8332,11/7/2023,00:19:33,101,9.33,Yes,2,127,5,Agent 4,No,92.41,203.69,Cust7146,Shipping Status,Router,7124.87,,No
8333,10/26/2023,03:11:42,57,11.27,Yes,5,233,4,Agent 50,Yes,48.6,84.32,Cust2467,Product Setup,Charger,9247.26,,No
8334,10/29/2023,05:35:37,113,36.53,No,2,168,1,Agent 4,Yes,57.37,339.04,Cust2047,Account Management,Printer,2115.55,,No
8335,10/31/2023,14:36:34,81,44.82,No,3,250,3,Agent 14,Yes,164.11,146.79,Cust3065,Product Setup,Speaker,3424.04,10/31/2023 15:10:08,Yes
8336,11/16/2023,05:35:31,71,6.86,Yes,4,106,2,Agent 44,Yes,64.11,43.48,Cust723,Warranty Claim,Camera,8306.19,11/16/2023 15:32:42,Yes
8337,11/12/2023,09:36:30,112,44.41,No,1,184,2,Agent 30,No,117.05,136.9,Cust3283,Billing Inquiry,Laptop,1925.78,11/15/2023 16:14:29,No
8338,11/4/2023,15:38:22,64,18.36,No,5,225,1,Agent 45,No,76.7,219.02,Cust4303,Account Management,Charger,5112.77,,No
8339,11/25/2023,06:51:59,14,18.26,No,4,189,3,Agent 39,No,36.94,225.01,Cust5334,Product Setup,Charger,4661.83,11/29/2023 00:29:48,No
8340,10/28/2023,15:02:20,120,3.78,No,4,284,1,Agent 39,Yes,10.24,57.84,Cust5307,Technical Support,Headphones,2506.65,10/29/2023 03:12:08,Yes
8341,11/14/2023,23:31:30,15,8.58,No,2,74,4,Agent 17,No,168.95,360.84,Cust8034,Technical Support,Smartphone,5363.27,,No
8342,10/21/2023,03:04:25,90,42.46,Yes,1,244,1,Agent 41,No,95.45,325.03,Cust5316,Technical Support,Smartphone,3941.71,10/21/2023 09:04:55,Yes
8343,11/3/2023,17:49:23,64,18.6,No,4,16,5,Agent 34,No,56.32,493.49,Cust7660,Account Management,Smartphone,668.89,,No
8344,11/16/2023,18:38:18,56,26.22,Yes,2,194,1,Agent 5,No,125.39,350.16,Cust5422,Shipping Status,Tablet,2363.92,11/16/2023 22:36:29,Yes
8345,11/4/2023,19:11:34,81,39.18,No,3,168,2,Agent 48,Yes,10.65,218.77,Cust2201,Product Setup,Speaker,7682.07,,No
8346,11/9/2023,02:21:09,90,41.21,Yes,2,110,5,Agent 2,No,119.75,243.98,Cust6979,Warranty Claim,Tablet,2427.22,11/09/2023 21:12:02,Yes
8347,11/4/2023,18:50:37,90,41.68,Yes,5,69,2,Agent 31,Yes,63.46,47.78,Cust9640,Billing Inquiry,Headphones,4955.13,11/15/2023 13:08:32,No
8348,10/25/2023,17:20:53,98,34.75,Yes,5,36,5,Agent 4,Yes,14.36,447.36,Cust5587,Billing Inquiry,Smartphone,5131.74,,No
8349,11/20/2023,11:42:04,57,11.82,Yes,5,236,4,Agent 50,Yes,62.45,79.41,Cust5740,Product Setup,Charger,8762.06,,No
8350,11/12/2023,05:04:59,75,59.77,No,1,203,3,Agent 15,No,58.43,71.71,Cust2331,Product Feedback,Laptop,1784.15,11/12/2023 19:57:03,Yes
8351,11/15/2023,09:09:17,61,7.13,Yes,4,274,4,Agent 32,Yes,99.85,266.56,Cust7463,Product Setup,Camera,8915.36,,No
8352,11/23/2023,14:24:49,68,21.64,No,2,191,1,Agent 8,No,48.89,120.21,Cust390,Billing Inquiry,Smartwatch,8402.62,,No
8353,11/13/2023,08:28:12,50,35.38,No,4,178,2,Agent 10,Yes,21.08,380.78,Cust7078,Promotions & Offers,Laptop,6012.91,11/14/2023 05:47:50,Yes
8354,10/19/2023,07:19:49,37,20.26,No,4,235,2,Agent 30,Yes,28.4,127.47,Cust4722,Promotions & Offers,Smartphone,1546.48,10/22/2023 15:14:12,No
8355,11/10/2023,20:05:23,20,11.77,No,1,252,4,Agent 16,No,119.54,174.95,Cust9156,Promotions & Offers,Tablet,9193.73,,No
8356,11/5/2023,20:58:40,14,26.88,Yes,1,93,5,Agent 31,No,74.06,304.29,Cust1864,Shipping Status,Charger,2370.37,,No
8357,10/25/2023,13:18:37,75,26.52,No,2,97,1,Agent 48,Yes,186.07,370.14,Cust4766,Billing Inquiry,Speaker,3756.3,10/26/2023 03:30:23,Yes
8358,11/9/2023,09:29:08,110,56.87,Yes,2,51,5,Agent 4,No,153.3,348.41,Cust4024,Product Setup,Charger,9972.6,,No
8359,11/12/2023,13:54:29,64,5.91,Yes,5,159,4,Agent 17,No,50.35,377.33,Cust8161,Product Feedback,Printer,850.33,,No
8360,11/8/2023,00:47:23,84,1.2,No,3,226,4,Agent 46,No,70.75,303.16,Cust2250,Billing Inquiry,Headphones,2494.48,11/14/2023 11:18:10,No
8361,10/22/2023,19:53:12,54,28.34,No,1,299,1,Agent 37,Yes,30.29,399.12,Cust4022,Data Security,Tablet,8488.12,,No
8362,11/11/2023,01:30:44,59,50.64,No,1,219,5,Agent 2,No,159.08,121.84,Cust4753,Shipping Status,Headphones,5875.69,11/11/2023 13:47:20,Yes
8363,10/17/2023,16:52:14,31,15.23,No,4,251,2,Agent 30,Yes,30.49,125.5,Cust5551,Promotions & Offers,Smartphone,1571.42,10/18/2023 08:21:24,Yes
8364,10/23/2023,01:49:55,105,33.69,No,2,186,1,Agent 45,Yes,28.87,354.71,Cust2299,Product Feedback,Charger,8439.52,10/23/2023 16:02:08,Yes
8365,11/17/2023,13:50:02,25,14.34,No,1,252,4,Agent 16,No,119.34,166.58,Cust4037,Promotions & Offers,Tablet,8846.64,,No
8366,11/5/2023,06:23:30,30,12.23,No,3,11,2,Agent 43,No,128.1,55.43,Cust2960,Data Security,Charger,6055.93,11/05/2023 15:09:19,Yes
8367,11/9/2023,06:53:25,48,23.53,No,5,251,2,Agent 27,No,181.89,127.34,Cust1506,Data Security,Camera,8166.26,,No
8368,10/30/2023,06:03:50,49,1.25,Yes,4,43,4,Agent 20,Yes,29.85,434.11,Cust1872,Return & Refund,Smartwatch,6607.17,,No
8369,11/8/2023,07:26:19,75,11.74,No,3,56,3,Agent 20,Yes,145.79,156.84,Cust1993,Product Feedback,Charger,5328.48,,No
8370,10/18/2023,05:22:34,106,53.22,No,2,280,5,Agent 10,Yes,107.51,369.12,Cust5856,Product Feedback,Printer,5946.46,,No
8371,10/17/2023,15:57:29,64,59.02,No,3,249,1,Agent 2,Yes,118.99,190.64,Cust7279,Return & Refund,Smartphone,3094.88,10/18/2023 22:10:58,Yes
8372,11/21/2023,19:04:45,37,34.75,No,1,173,4,Agent 1,Yes,74.59,497.98,Cust6730,Data Security,Smartphone,6674.15,,No
8373,10/28/2023,03:24:19,22,38.04,No,3,216,3,Agent 3,No,84.0,127.34,Cust71,Shipping Status,Laptop,8484.69,10/31/2023 03:32:35,No
8374,11/17/2023,18:59:51,85,55.26,Yes,1,231,3,Agent 44,No,192.34,77.92,Cust5299,Account Management,Smartphone,5930.09,,No
8375,11/6/2023,07:44:42,6,40.23,Yes,2,48,4,Agent 18,Yes,86.83,230.34,Cust2190,Promotions & Offers,Router,510.19,,No
8376,10/19/2023,17:11:20,29,35.68,Yes,5,118,3,Agent 3,No,184.01,243.46,Cust9814,Account Management,Charger,4336.0,,No
8377,10/19/2023,05:11:39,59,37.14,No,2,88,3,Agent 2,Yes,134.39,497.98,Cust1437,Shipping Status,Camera,5748.56,10/19/2023 21:14:16,Yes
8378,10/19/2023,04:30:49,29,11.67,No,3,193,3,Agent 43,No,168.54,267.87,Cust4191,Product Setup,Speaker,7224.28,10/19/2023 14:27:48,Yes
8379,11/5/2023,18:26:29,114,22.8,No,4,165,5,Agent 49,No,51.75,13.11,Cust5500,Product Feedback,Headphones,795.59,,No
8380,10/30/2023,00:44:07,23,56.57,Yes,2,142,2,Agent 5,No,42.68,209.97,Cust1810,Technical Support,Router,4526.56,10/30/2023 16:06:10,Yes
8381,11/24/2023,18:03:37,63,38.76,Yes,5,91,2,Agent 39,No,104.66,360.15,Cust524,Technical Support,Smartphone,6377.16,,No
8382,10/21/2023,00:04:56,30,33.9,No,3,139,5,Agent 21,No,22.5,266.69,Cust8116,Product Setup,Camera,5116.99,10/21/2023 06:18:17,Yes
8383,11/1/2023,13:12:59,87,50.74,Yes,3,181,5,Agent 20,No,189.05,23.52,Cust3139,Product Setup,Headphones,7592.95,,No
8384,10/17/2023,06:25:16,20,2.15,Yes,3,218,2,Agent 17,Yes,93.86,152.96,Cust4466,Product Setup,Speaker,1057.68,,No
8385,11/10/2023,05:11:26,77,39.88,Yes,5,102,2,Agent 39,No,103.76,339.15,Cust7315,Technical Support,Smartphone,7424.13,,No
8386,10/20/2023,11:36:59,109,47.77,No,2,218,3,Agent 19,No,71.64,286.55,Cust3739,Warranty Claim,Printer,1426.54,10/20/2023 18:49:52,Yes
8387,11/12/2023,21:17:01,91,53.35,Yes,1,175,2,Agent 37,Yes,187.5,473.47,Cust4490,Data Security,Router,3174.66,,No
8388,11/14/2023,09:44:15,77,8.91,No,3,73,3,Agent 20,Yes,143.8,183.33,Cust5295,Product Feedback,Charger,5324.56,11/14/2023 17:50:05,Yes
8389,11/25/2023,01:48:39,10,39.33,Yes,3,104,2,Agent 11,Yes,50.75,40.19,Cust7416,Product Feedback,Speaker,2867.35,11/25/2023 21:36:58,Yes
8390,10/25/2023,12:58:33,8,2.45,No,4,125,4,Agent 49,No,151.89,435.83,Cust1331,Promotions & Offers,Charger,7905.13,,No
8391,11/11/2023,22:03:42,63,45.36,No,4,117,5,Agent 47,No,26.6,309.94,Cust9836,Account Management,Tablet,4339.4,11/12/2023 07:35:57,Yes
8392,10/28/2023,22:02:37,98,1.2,No,3,297,1,Agent 11,No,73.93,240.73,Cust8977,Account Management,Router,8598.5,10/29/2023 16:22:25,Yes
8393,10/28/2023,20:45:06,93,28.41,No,1,185,5,Agent 38,No,187.5,285.11,Cust6094,Promotions & Offers,Printer,9018.93,,No
8394,11/19/2023,21:47:47,61,58.38,Yes,5,176,4,Agent 25,Yes,54.15,458.89,Cust8091,Data Security,Smartwatch,5113.2,,No
8395,11/21/2023,06:10:19,117,19.89,No,1,229,4,Agent 49,No,158.49,112.0,Cust6855,Product Setup,Router,2000.04,,No
8396,10/27/2023,10:47:20,48,20.47,No,5,245,2,Agent 27,No,190.54,125.78,Cust9132,Data Security,Camera,8052.99,10/27/2023 19:34:11,Yes
8397,11/9/2023,14:18:09,76,45.05,Yes,1,58,3,Agent 31,Yes,110.32,150.11,Cust311,Promotions & Offers,Router,9874.64,11/24/2023 04:31:34,No
8398,11/15/2023,06:14:59,101,33.01,No,2,186,1,Agent 45,Yes,26.51,347.86,Cust4674,Product Feedback,Charger,8475.39,11/15/2023 07:23:21,Yes
8399,10/30/2023,06:11:11,63,12.09,No,1,240,2,Agent 47,Yes,61.39,238.66,Cust9646,Account Management,Speaker,5335.87,,No
8400,10/22/2023,20:36:19,35,58.89,No,2,20,3,Agent 34,Yes,125.34,497.98,Cust3262,Promotions & Offers,Charger,112.07,10/23/2023 16:23:35,Yes
8401,11/18/2023,07:15:38,39,59.07,No,5,279,3,Agent 46,Yes,67.54,10.98,Cust8258,Product Setup,Speaker,3247.82,11/18/2023 09:01:51,Yes
8402,11/6/2023,14:07:12,102,8.52,No,2,123,4,Agent 31,No,111.03,373.61,Cust1381,Promotions & Offers,Tablet,8254.38,,No
8403,10/27/2023,19:14:27,95,41.98,No,3,299,1,Agent 9,Yes,165.92,171.57,Cust49,Product Feedback,Speaker,9154.06,11/02/2023 12:03:04,No
8404,10/17/2023,19:30:23,52,8.37,Yes,2,255,4,Agent 10,Yes,122.69,71.35,Cust6541,Return & Refund,Camera,6136.26,,No
8405,11/19/2023,22:56:57,30,29.84,Yes,4,114,1,Agent 28,Yes,171.66,53.58,Cust9019,Billing Inquiry,Laptop,3844.11,,No
8406,11/3/2023,11:16:19,34,58.91,No,2,21,3,Agent 34,Yes,106.4,483.32,Cust2315,Promotions & Offers,Charger,332.77,,No
8407,11/7/2023,20:29:19,48,44.15,No,3,197,3,Agent 13,Yes,168.29,51.39,Cust8146,Return & Refund,Camera,1039.47,11/20/2023 11:17:03,No
8408,10/22/2023,01:36:10,81,57.67,Yes,1,225,3,Agent 44,No,195.84,92.67,Cust2987,Account Management,Smartphone,5794.55,10/24/2023 16:37:34,No
8409,10/20/2023,00:18:52,104,36.21,Yes,4,166,4,Agent 39,No,64.16,25.7,Cust9589,Promotions & Offers,Charger,6966.19,,No
8410,10/30/2023,22:09:03,30,47.3,Yes,1,89,1,Agent 7,Yes,70.75,425.25,Cust144,Promotions & Offers,Tablet,1138.9,10/31/2023 10:22:36,Yes
8411,10/25/2023,20:36:06,29,32.32,No,3,95,3,Agent 21,No,188.49,123.39,Cust7248,Data Security,Laptop,4634.42,,No
8412,10/18/2023,01:57:45,101,38.32,No,2,182,1,Agent 45,Yes,21.79,334.35,Cust9463,Product Feedback,Charger,8812.21,10/19/2023 04:21:30,Yes
8413,10/23/2023,17:49:26,25,2.18,Yes,3,201,2,Agent 17,Yes,100.71,122.78,Cust5240,Product Setup,Speaker,1309.04,,No
8414,11/11/2023,19:27:11,32,25.81,Yes,4,110,1,Agent 28,Yes,160.77,60.08,Cust8296,Billing Inquiry,Laptop,3874.15,11/12/2023 21:55:33,Yes
8415,10/26/2023,17:28:13,55,22.64,Yes,2,200,1,Agent 5,No,125.82,371.55,Cust605,Shipping Status,Tablet,2224.46,11/03/2023 08:27:40,No
8416,11/24/2023,06:25:49,101,38.53,No,2,176,1,Agent 45,Yes,31.95,348.03,Cust7042,Product Feedback,Charger,8191.96,,No
8417,11/21/2023,16:10:58,79,22.16,Yes,2,155,5,Agent 7,No,39.37,134.08,Cust478,Product Setup,Printer,3757.51,,No
8418,10/30/2023,12:18:47,94,30.09,Yes,5,68,2,Agent 44,Yes,158.14,417.57,Cust7445,Shipping Status,Speaker,6527.83,11/02/2023 03:24:42,No
8419,11/17/2023,07:13:53,69,2.08,No,3,17,4,Agent 49,No,185.02,103.52,Cust1686,Promotions & Offers,Headphones,2817.81,,No
8420,10/23/2023,21:16:09,23,1.41,Yes,5,221,3,Agent 6,No,128.43,148.3,Cust8180,Data Security,Charger,6324.49,,No
8421,11/4/2023,06:49:43,56,52.65,No,2,34,5,Agent 40,Yes,96.87,479.89,Cust5219,Product Setup,Smartwatch,3977.5,11/04/2023 14:19:52,Yes
8422,11/2/2023,20:12:14,37,14.04,No,1,275,4,Agent 43,No,177.91,441.08,Cust2175,Data Security,Laptop,4659.45,11/04/2023 10:52:20,Yes
8423,11/20/2023,13:26:43,87,1.2,No,3,218,4,Agent 46,No,60.86,315.73,Cust8033,Billing Inquiry,Headphones,2026.28,,No
8424,11/1/2023,21:11:33,61,51.41,No,2,22,5,Agent 40,Yes,97.45,473.45,Cust4600,Product Setup,Smartwatch,3735.53,11/02/2023 06:54:11,Yes
8425,10/23/2023,04:51:54,103,23.81,Yes,3,45,1,Agent 45,No,183.26,262.04,Cust9094,Product Feedback,Camera,4778.13,11/04/2023 05:16:21,No
8426,11/13/2023,14:32:27,94,15.14,Yes,3,197,1,Agent 2,No,100.08,72.93,Cust4310,Promotions & Offers,Speaker,6743.56,,No
8427,11/11/2023,06:40:03,66,40.91,No,2,91,3,Agent 2,Yes,144.81,470.7,Cust4310,Shipping Status,Camera,5497.56,11/14/2023 08:23:45,No
8428,10/29/2023,13:36:23,37,31.21,Yes,4,117,1,Agent 28,Yes,162.47,51.06,Cust427,Billing Inquiry,Laptop,4305.1,10/31/2023 09:16:49,Yes
8429,11/15/2023,07:46:23,88,54.29,Yes,1,44,4,Agent 21,Yes,100.88,435.12,Cust2148,Promotions & Offers,Smartphone,6588.28,,No
8430,11/11/2023,06:27:41,32,39.17,Yes,1,299,1,Agent 36,No,83.47,434.14,Cust6035,Return & Refund,Smartphone,3251.95,,No
8431,10/22/2023,21:10:22,24,9.05,No,4,298,3,Agent 34,No,96.05,356.57,Cust2615,Shipping Status,Camera,6440.22,10/28/2023 18:23:45,No
8432,10/24/2023,18:42:45,21,1.2,Yes,5,212,3,Agent 6,No,137.27,127.87,Cust1278,Data Security,Charger,6057.5,10/27/2023 21:17:42,No
8433,11/12/2023,03:35:29,112,11.92,Yes,2,142,2,Agent 29,No,182.05,290.06,Cust2240,Return & Refund,Laptop,4260.78,,No
8434,11/9/2023,16:06:22,92,59.73,Yes,1,157,2,Agent 37,Yes,184.66,497.32,Cust5620,Data Security,Router,3222.74,11/09/2023 22:21:56,Yes
8435,10/18/2023,02:28:16,16,22.56,Yes,4,69,5,Agent 24,No,129.42,268.04,Cust3633,Product Feedback,Tablet,1041.83,10/20/2023 07:27:57,No
8436,10/26/2023,22:06:09,100,35.92,Yes,3,181,3,Agent 35,Yes,44.74,31.81,Cust7366,Account Management,Router,2702.71,10/27/2023 21:21:52,Yes
8437,10/20/2023,09:55:02,71,23.99,No,2,188,1,Agent 8,No,46.09,111.32,Cust9085,Billing Inquiry,Smartwatch,8696.33,,No
8438,11/24/2023,14:17:51,94,43.04,No,1,276,2,Agent 39,Yes,121.88,112.3,Cust995,Promotions & Offers,Camera,7773.94,,No
8439,11/4/2023,23:58:42,45,34.55,Yes,4,266,4,Agent 32,Yes,100.96,239.63,Cust732,Return & Refund,Camera,534.79,,No
8440,11/5/2023,22:41:06,22,23.09,Yes,5,189,4,Agent 18,No,15.74,249.47,Cust1710,Product Feedback,Laptop,6438.81,,No
8441,10/22/2023,13:25:09,74,26.63,No,2,176,1,Agent 8,No,50.84,113.77,Cust189,Billing Inquiry,Smartwatch,8376.52,10/24/2023 09:38:05,Yes
8442,11/4/2023,09:58:36,116,8.03,Yes,2,119,2,Agent 29,No,181.95,308.4,Cust8566,Return & Refund,Laptop,3943.38,,No
8443,11/24/2023,04:20:03,6,59.77,No,4,294,1,Agent 11,Yes,77.46,78.38,Cust7344,Data Security,Camera,6953.67,11/24/2023 13:14:28,Yes
8444,11/20/2023,05:43:55,12,3.08,No,2,197,5,Agent 25,Yes,168.54,437.93,Cust7144,Technical Support,Smartphone,5095.4,,No
8445,11/4/2023,22:34:01,32,31.31,Yes,4,113,1,Agent 28,Yes,173.43,46.38,Cust9019,Billing Inquiry,Laptop,3783.06,,No
8446,11/20/2023,20:50:25,76,49.71,No,4,248,5,Agent 43,Yes,70.1,333.4,Cust7705,Warranty Claim,Smartwatch,9678.92,11/24/2023 18:30:39,No
8447,11/2/2023,13:05:50,72,52.68,No,5,190,3,Agent 37,No,127.44,399.68,Cust8140,Shipping Status,Smartwatch,177.03,,No
8448,11/10/2023,03:53:30,54,14.5,Yes,5,231,4,Agent 50,Yes,49.2,90.89,Cust1525,Product Setup,Charger,9246.35,,No
8449,10/31/2023,23:24:44,115,8.74,Yes,2,107,2,Agent 29,No,172.29,305.18,Cust8542,Return & Refund,Laptop,3951.81,,No
8450,11/12/2023,21:14:28,94,43.53,Yes,2,81,2,Agent 36,Yes,34.38,170.44,Cust6741,Warranty Claim,Router,4476.74,,No
8451,11/13/2023,17:35:07,97,11.81,Yes,2,116,5,Agent 4,No,94.48,223.39,Cust1416,Shipping Status,Router,6771.2,,No
8452,10/20/2023,20:34:41,82,41.01,No,3,266,3,Agent 14,Yes,162.45,144.0,Cust1353,Product Setup,Speaker,3267.53,,No
8453,11/21/2023,13:59:02,49,59.77,Yes,5,81,1,Agent 49,Yes,112.8,354.74,Cust7351,Billing Inquiry,Speaker,4201.03,11/22/2023 01:30:39,Yes
8454,10/26/2023,17:12:42,48,16.9,Yes,2,83,3,Agent 47,No,40.17,100.27,Cust4100,Shipping Status,Headphones,3442.56,,No
8455,11/16/2023,03:06:08,106,8.05,Yes,5,74,4,Agent 47,No,53.22,396.63,Cust3087,Account Management,Smartphone,2599.59,,No
8456,11/23/2023,07:45:09,54,48.8,No,5,61,5,Agent 16,Yes,116.78,19.42,Cust407,Technical Support,Laptop,9577.54,,No
8457,10/28/2023,10:00:31,99,34.68,Yes,3,167,3,Agent 35,Yes,36.96,10.98,Cust4046,Account Management,Router,2554.45,,No
8458,11/24/2023,15:20:46,35,16.87,No,4,235,2,Agent 30,Yes,19.16,102.49,Cust3221,Promotions & Offers,Smartphone,1520.05,11/24/2023 19:56:48,Yes
8459,11/16/2023,14:54:36,31,59.77,Yes,4,139,1,Agent 13,No,37.13,95.61,Cust2935,Billing Inquiry,Tablet,5901.39,,No
8460,11/14/2023,23:47:37,38,25.71,No,3,283,2,Agent 30,No,174.45,260.04,Cust9520,Return & Refund,Tablet,847.56,,No
8461,10/20/2023,22:37:31,109,49.83,Yes,2,49,5,Agent 4,No,150.44,354.34,Cust1934,Product Setup,Charger,9972.6,,No
8462,11/4/2023,05:03:26,100,33.87,No,3,126,2,Agent 32,No,154.25,117.58,Cust6844,Billing Inquiry,Camera,4617.57,11/05/2023 00:44:28,Yes
8463,11/4/2023,14:40:23,85,14.99,No,3,59,3,Agent 20,Yes,159.73,167.77,Cust6401,Product Feedback,Charger,5488.81,,No
8464,11/21/2023,10:37:38,116,5.93,No,5,93,3,Agent 42,No,152.9,379.1,Cust368,Warranty Claim,Headphones,9344.61,,No
8465,11/5/2023,06:53:02,15,15.16,No,4,287,3,Agent 34,No,110.3,357.24,Cust36,Shipping Status,Camera,6640.73,,No
8466,11/1/2023,02:38:28,45,53.59,No,1,158,4,Agent 42,No,164.69,123.95,Cust7549,Warranty Claim,Smartphone,8033.24,11/01/2023 15:50:58,Yes
8467,11/2/2023,15:40:04,82,8.49,No,5,144,2,Agent 22,No,52.5,393.04,Cust5053,Account Management,Headphones,6476.86,,No
8468,11/24/2023,04:23:44,83,23.89,Yes,2,152,5,Agent 7,No,30.92,126.76,Cust3827,Product Setup,Printer,4196.63,,No
8469,11/10/2023,05:11:45,110,12.06,Yes,5,61,4,Agent 47,No,54.69,392.48,Cust4580,Account Management,Smartphone,2144.21,11/12/2023 14:21:56,No
8470,11/5/2023,14:15:49,37,47.77,Yes,1,97,1,Agent 7,Yes,77.62,420.84,Cust2864,Promotions & Offers,Tablet,1226.44,11/05/2023 19:11:35,Yes
8471,11/16/2023,04:57:09,72,48.39,No,2,33,5,Agent 40,Yes,103.0,476.94,Cust9150,Product Setup,Smartwatch,3686.48,11/18/2023 10:24:10,No
8472,10/27/2023,22:11:03,18,42.57,No,4,20,4,Agent 6,No,14.3,351.82,Cust1887,Warranty Claim,Camera,1910.28,10/28/2023 04:48:42,Yes
8473,11/19/2023,20:38:52,110,39.55,No,2,244,4,Agent 47,Yes,159.21,290.79,Cust1933,Shipping Status,Tablet,1119.19,11/21/2023 07:50:28,Yes
8474,11/10/2023,14:06:07,7,51.08,Yes,1,289,1,Agent 10,Yes,194.36,402.85,Cust4142,Promotions & Offers,Smartphone,4935.16,,No
8475,10/27/2023,06:19:30,15,52.52,No,2,251,4,Agent 17,No,131.31,42.17,Cust1518,Shipping Status,Laptop,2750.28,10/30/2023 11:50:06,No
8476,10/20/2023,14:32:20,100,14.74,Yes,3,229,1,Agent 2,No,127.62,86.91,Cust2545,Promotions & Offers,Speaker,7338.61,10/20/2023 16:21:35,Yes
8477,11/5/2023,18:31:02,105,13.71,Yes,1,268,2,Agent 34,Yes,27.35,10.98,Cust6484,Technical Support,Headphones,7902.57,,No
8478,11/16/2023,03:38:53,43,48.82,No,4,13,1,Agent 15,No,133.58,280.2,Cust9044,Promotions & Offers,Tablet,6037.51,11/16/2023 14:06:28,Yes
8479,10/29/2023,18:44:49,115,7.21,No,3,234,1,Agent 13,No,140.92,340.81,Cust469,Billing Inquiry,Smartwatch,218.02,10/29/2023 21:28:43,Yes
